Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1213761,,6.2,7.0,,,,4.75,7.25,8.0,,,2.6,N1,Ha Tinh
HT1214351,,5.0,7.0,,,,4.0,6.5,7.25,,,3.2,N1,Ha Tinh
HT1210467,,7.4,7.0,,,,3.5,5.75,7.75,,,4.0,N1,Ha Tinh
HT1214346,,5.6,7.0,,,,4.0,5.75,8.25,,,3.2,N1,Ha Tinh
HT1213785,,6.6,7.0,,,,8.5,8.5,8.75,,,4.4,N1,Ha Tinh
HT1208885,,7.8,7.0,6.5,5.75,5.75,,,,,,4.6,N1,Ha Tinh
HT1214461,,4.0,7.0,,,,8.75,8.5,9.75,,,4.8,N1,Ha Tinh
HT1210438,,7.8,7.0,7.25,6.75,6.25,,,,,,4.8,N1,Ha Tinh
HT1214468,,6.8,7.0,,,,7.25,9.25,8.0,,,4.6,N1,Ha Tinh
HT1214491,,7.0,7.0,,,,6.0,8.0,8.0,,,3.2,N1,Ha Tinh
HT1214506,,4.2,7.0,,,,5.5,5.0,6.75,,,3.8,N1,Ha Tinh
HT1214504,,7.0,7.0,6.5,4.75,2.5,,,,,,6.6,N1,Ha Tinh
HT1210426,,5.0,7.0,,,,1.5,5.0,8.0,,,4.6,N1,Ha Tinh
HT1213658,,4.8,7.0,,,,6.25,6.5,9.0,,,5.8,N1,Ha Tinh
HT1210427,,5.4,7.0,,,,3.0,4.75,6.0,,,4.6,N1,Ha Tinh
HT1214503,,4.2,7.0,,,,3.75,5.25,9.0,,,2.6,N1,Ha Tinh
HT1210430,,6.0,7.0,,,,5.5,5.75,7.25,,,2.0,N1,Ha Tinh
HT1214497,,6.8,7.0,,,,7.0,7.5,9.25,,,5.2,N1,Ha Tinh
HT1208861,,3.8,7.0,,,,3.75,5.0,7.25,,,2.8,N1,Ha Tinh
HT1213741,,7.2,7.0,,,,4.75,6.5,9.0,,,6.6,N1,Ha Tinh
HT1210706,,4.0,7.0,,,,4.75,4.25,8.75,,,3.2,N1,Ha Tinh
HT1210704,,4.8,7.0,,,,4.5,6.75,8.5,,,3.0,N1,Ha Tinh
HT1213665,,6.4,7.0,,,,4.25,6.75,8.5,,,3.6,N1,Ha Tinh
HT1214472,,5.4,7.0,,,,7.5,7.75,7.0,,,3.8,N1,Ha Tinh
HT1208863,,5.6,7.0,,,,3.0,6.75,7.5,,,3.4,N1,Ha Tinh
HT1214312,,5.8,7.0,,,,9.0,8.5,8.25,,,2.6,N1,Ha Tinh
HT1213701,,4.8,7.0,,,,4.25,5.75,7.75,,,3.6,N1,Ha Tinh
HT1210687,,6.8,7.0,,,,6.75,7.75,8.5,,,4.2,N1,Ha Tinh
HT1208887,,8.0,7.0,4.25,4.5,5.25,,,,,,8.4,N1,Ha Tinh
HT1214280,,7.4,7.0,6.25,6.25,5.75,,,,,,3.8,N1,Ha Tinh
HT1213789,,6.4,7.0,7.25,4.0,2.25,,,,,,6.2,N1,Ha Tinh
HT1214302,,5.2,7.0,,,,5.5,6.5,8.5,,,1.8,N1,Ha Tinh
HT1208920,,4.2,7.0,,,,3.5,6.25,6.25,,,4.2,N1,Ha Tinh
HT1214055,,4.8,7.0,,,,4.75,5.75,8.25,,,2.8,N1,Ha Tinh
HT1213860,,8.2,7.0,4.25,7.75,6.25,,,,,,5.2,N1,Ha Tinh
HT1213866,,7.4,7.0,,,,5.75,6.5,9.0,,,4.6,N1,Ha Tinh
HT1210578,,6.0,7.0,,,,3.5,6.0,6.25,,,4.6,N1,Ha Tinh
HT1213995,,7.8,7.0,,,,3.75,6.25,6.75,,,6.0,N1,Ha Tinh
HT1208933,,5.6,7.0,,,,5.0,5.0,8.0,,,3.2,N1,Ha Tinh
HT1210590,,4.2,7.0,,,,3.25,6.5,8.25,,,3.6,N1,Ha Tinh
HT1213885,,4.0,7.0,,,,4.75,6.25,8.25,,,2.6,N1,Ha Tinh
HT1213992,,5.2,7.0,3.25,3.0,3.25,,,,,,4.6,N1,Ha Tinh
HT1213988,,6.6,7.0,,,,6.0,8.5,8.5,,,6.6,N1,Ha Tinh
HT1210629,,7.6,7.0,,,,4.75,7.0,8.5,,,5.0,N1,Ha Tinh
HT1213970,,7.2,7.0,5.25,6.0,4.0,,,,,,2.4,N1,Ha Tinh
HT1213967,,6.6,7.0,,,,3.75,5.75,7.25,,,5.8,N1,Ha Tinh
HT1209481,,5.4,7.0,,,,3.5,7.5,9.25,,,4.2,N1,Ha Tinh
HT1210607,,7.2,7.0,6.5,7.5,5.25,,,,,,3.8,N1,Ha Tinh
HT1213957,,4.8,7.0,,,,5.0,5.25,6.5,,,1.8,N1,Ha Tinh
HT1213952,,5.8,7.0,,,,4.75,6.0,8.0,,,4.0,N1,Ha Tinh
HT1213948,,8.4,7.0,8.0,3.25,3.75,,,,,,3.8,N1,Ha Tinh
HT1214093,,4.2,7.0,,,,4.75,5.75,7.75,,,3.4,N1,Ha Tinh
HT1210551,,6.4,7.0,,,,8.0,7.0,9.0,,,3.6,N1,Ha Tinh
HT1214140,,6.0,7.0,,,,5.25,6.25,7.25,,,4.2,N1,Ha Tinh
HT1210501,,8.2,7.0,7.25,7.75,5.0,,,,,,5.2,N1,Ha Tinh
HT1210485,,5.6,7.0,,,,6.75,,,,,,,Ha Tinh
HT1213944,,7.4,7.0,,,,3.25,5.75,8.75,,,4.4,N1,Ha Tinh
HT1208890,,5.8,7.0,,,,4.25,4.75,6.75,,,5.8,N1,Ha Tinh
HT1213792,,7.4,7.0,4.5,6.75,6.0,,,,,,4.8,N1,Ha Tinh
HT1213793,,7.8,7.0,6.5,6.75,,,,,,,,,Ha Tinh
HT1210664,,4.6,7.0,,,,4.25,6.0,7.5,,,4.2,N1,Ha Tinh
HT1214257,,6.4,7.0,,,,6.25,7.5,8.5,,,2.2,N1,Ha Tinh
HT1213844,,5.4,7.0,,,,4.75,5.75,8.75,,,4.6,N1,Ha Tinh
HT1213858,,4.8,7.0,,,,3.25,4.5,5.5,,,4.8,N1,Ha Tinh
HT1209496,,6.0,7.0,,,,2.75,6.75,8.25,,,3.2,N1,Ha Tinh
HT1208895,,5.6,7.0,,,,6.5,6.75,6.5,,,2.6,N1,Ha Tinh
HT1210509,,4.6,7.0,,,,4.5,5.0,9.25,,,4.4,N1,Ha Tinh
HT1210511,,4.8,7.0,,,,5.0,6.75,9.0,,,3.6,N1,Ha Tinh
HT1210517,,4.2,7.0,,,,3.25,5.5,6.25,,,4.2,N1,Ha Tinh
HT1214206,,4.0,7.0,,,,5.25,5.75,6.75,,,4.0,N1,Ha Tinh
HT1214202,,7.2,7.0,6.0,4.25,5.75,,,,,,3.0,N1,Ha Tinh
HT1214175,,7.4,7.0,6.25,6.5,4.75,,,,,,2.8,N1,Ha Tinh
HT1214141,,8.4,7.0,,,,5.25,7.75,6.5,,,7.8,N1,Ha Tinh
HT1210529,,7.0,7.0,,,,6.5,8.0,8.75,,,3.0,N1,Ha Tinh
HT1213257,,3.8,7.0,,,,3.0,6.0,7.75,,,2.4,N1,Ha Tinh
HT1214511,,6.0,7.0,,,,4.0,4.25,6.0,,,4.2,N1,Ha Tinh
HT1215151,,6.2,7.0,,,,6.75,7.5,9.5,,,4.4,N1,Ha Tinh
HT1215135,,5.4,7.0,,,,5.0,6.0,7.5,,,1.8,N1,Ha Tinh
HT1210210,,8.4,7.0,7.25,7.0,4.5,,,,,,5.6,N1,Ha Tinh
HT1209566,,4.6,7.0,,,,3.5,6.5,8.75,,,3.0,N1,Ha Tinh
HT1210214,,7.2,7.0,,,,6.25,6.0,7.75,,,3.4,N1,Ha Tinh
HT1210215,,4.6,7.0,,,,3.25,7.25,9.0,,,3.6,N1,Ha Tinh
HT1215110,,6.0,7.0,,,,5.75,6.5,7.5,,,5.4,N1,Ha Tinh
HT1215092,,7.0,7.0,7.75,8.5,5.25,,,,,,7.0,N1,Ha Tinh
HT1210223,,9.0,7.0,6.0,7.0,7.5,,,,,,5.8,N1,Ha Tinh
HT1215090,,5.6,7.0,,,,4.25,5.75,8.25,,,3.6,N1,Ha Tinh
HT1208756,,7.2,7.0,,,,2.25,5.25,7.0,,,2.8,N1,Ha Tinh
HT1215086,,7.0,7.0,6.5,4.0,6.0,,,,,,3.6,N1,Ha Tinh
HT1215066,,4.6,7.0,,,,5.75,6.0,7.5,,,3.4,N1,Ha Tinh
HT1210235,,7.4,7.0,,,,6.0,7.0,7.75,,,4.2,N1,Ha Tinh
HT1215053,,4.8,7.0,,,,5.25,8.25,8.0,,,4.2,N1,Ha Tinh
HT1215050,,5.4,7.0,,,,8.25,8.25,8.75,,,2.0,N1,Ha Tinh
HT1215044,,2.6,7.0,,,,3.0,5.0,7.0,,,2.6,N1,Ha Tinh
HT1215042,,6.6,7.0,6.0,7.0,5.25,,,,,,3.6,N1,Ha Tinh
HT1215030,,6.6,7.0,,,,5.25,6.0,7.0,,,4.4,N1,Ha Tinh
HT1215024,,7.2,7.0,6.5,6.25,4.75,,,,,,4.2,N1,Ha Tinh
HT1215018,,6.0,7.0,5.75,5.75,3.0,,,,,,2.6,N1,Ha Tinh
HT1215007,,7.0,7.0,,,,5.75,6.5,7.25,,,6.2,N1,Ha Tinh
HT1214992,,4.0,7.0,,,,7.25,7.5,8.75,,,2.6,N1,Ha Tinh
HT1214982,,6.8,7.0,,,,5.0,7.25,8.0,,,3.4,N1,Ha Tinh
HT1215143,,4.0,7.0,,,,3.25,4.0,6.75,,,2.4,N1,Ha Tinh
HT1210202,,5.6,7.0,3.75,5.25,3.75,,,,,,4.8,N1,Ha Tinh
HT1214971,,9.2,7.0,8.25,8.75,4.75,,,,,,6.6,N1,Ha Tinh
HT1215165,,7.8,7.0,8.0,7.0,4.75,,,,,,4.8,N1,Ha Tinh
HT1215454,,4.4,7.0,,,,3.75,5.75,7.75,,,3.4,N1,Ha Tinh
HT1215412,,2.2,7.0,,,,4.75,4.5,7.5,,,2.8,N1,Ha Tinh
HT1215404,,7.0,7.0,,,,5.25,7.75,9.0,,,2.6,N1,Ha Tinh
HT1215392,,6.8,7.0,,,,5.5,8.0,8.5,,,4.0,N1,Ha Tinh
HT1215378,,7.6,7.0,6.0,5.0,5.0,,,,,,5.4,N1,Ha Tinh
HT1215352,,5.4,7.0,,,,4.0,6.5,8.75,,,2.4,N1,Ha Tinh
HT1210156,,7.2,7.0,4.0,5.25,5.75,,,,,,4.2,N1,Ha Tinh
HT1215315,,7.0,7.0,6.5,7.25,5.25,,,,,,6.0,N1,Ha Tinh
HT1210161,,4.4,7.0,,,,3.75,6.0,8.5,,,2.0,N1,Ha Tinh
HT1215311,,5.6,7.0,,,,5.75,6.75,8.25,,,5.0,N1,Ha Tinh
HT1215310,,4.6,7.0,,,,5.5,8.25,8.75,,,3.8,N1,Ha Tinh
HT1215300,,5.8,7.0,,,,4.75,6.5,8.75,,,3.4,N1,Ha Tinh
HT1210173,,4.6,7.0,,,,2.25,4.5,6.25,,,3.2,N1,Ha Tinh
HT1215240,,7.0,7.0,6.75,7.25,2.25,,,,,,3.8,N1,Ha Tinh
HT1215235,,5.8,7.0,,,,5.75,7.75,8.5,,,4.8,N1,Ha Tinh
HT1215234,,6.4,7.0,,,,6.0,8.5,8.0,,,5.4,N1,Ha Tinh
HT1215227,,7.4,7.0,,,,3.5,7.25,9.25,,,3.8,N1,Ha Tinh
HT1215221,,7.8,7.0,,,,8.0,8.5,9.25,,,5.0,N1,Ha Tinh
HT1210184,,8.0,7.0,4.5,7.0,9.25,,,,,,2.6,N1,Ha Tinh
HT1215217,,7.2,7.0,,,,4.25,6.75,9.5,,,6.6,N1,Ha Tinh
HT1215198,,5.0,7.0,,,,6.25,6.75,8.75,,,4.2,N1,Ha Tinh
HT1215181,,5.4,7.0,,,,6.25,6.75,6.75,,,3.8,N1,Ha Tinh
HT1215176,,3.4,7.0,,,,8.25,8.5,7.75,,,4.0,N1,Ha Tinh
HT1214977,,6.4,7.0,,,,3.5,5.75,7.5,,,8.6,N1,Ha Tinh
HT1214957,,6.8,7.0,3.75,6.0,5.25,,,,,,2.6,N1,Ha Tinh
HT1214525,,6.4,7.0,,,,5.25,7.0,8.0,,,5.2,N1,Ha Tinh
HT1208815,,4.4,7.0,,,,5.5,6.0,8.0,,,4.8,N1,Ha Tinh
HT1214682,,7.0,7.0,2.75,7.5,4.5,,,,,,6.0,N1,Ha Tinh
HT1209530,,5.8,7.0,,,,8.0,8.75,8.25,,,2.8,N1,Ha Tinh
HT1214646,,7.6,7.0,,,,4.5,7.25,7.25,,,6.4,N1,Ha Tinh
HT1210370,,,7.0,,,,8.0,8.25,,,,,,Ha Tinh
HT1214638,,5.8,7.0,,,,3.25,6.0,,,,,,Ha Tinh
HT1214636,,7.8,7.0,,,,6.25,7.75,8.0,,,4.8,N1,Ha Tinh
HT1210376,,3.8,7.0,,,,5.5,6.5,8.0,,,2.4,N1,Ha Tinh
HT1214618,,5.0,7.0,,,,7.25,7.25,9.5,,,2.6,N1,Ha Tinh
HT1214608,,6.0,7.0,,,,4.0,6.0,7.0,,,2.4,N1,Ha Tinh
HT1208832,,5.2,7.0,,,,5.5,6.5,7.75,,,5.0,N1,Ha Tinh
HT1208834,,7.4,7.0,7.5,6.5,4.25,,,,,,3.6,N1,Ha Tinh
HT1214598,,4.0,7.0,,,,4.25,5.25,8.0,,,3.2,N1,Ha Tinh
HT1210387,,,7.0,,,,8.25,9.5,,,,,,Ha Tinh
HT1210388,,7.6,7.0,,,,5.75,6.75,8.25,,,5.8,N1,Ha Tinh
HT1214591,,4.0,7.0,,,,6.25,6.5,8.5,,,3.6,N1,Ha Tinh
HT1214586,,6.0,7.0,,,,4.75,5.75,8.0,,,4.4,N1,Ha Tinh
HT1213644,,6.6,7.0,,,,2.75,5.5,6.25,,,2.8,N1,Ha Tinh
HT1208841,,7.0,7.0,,,,3.75,6.75,7.75,,,2.8,N1,Ha Tinh
HT1214575,,5.8,7.0,,,,4.5,7.5,8.75,,,4.0,N1,Ha Tinh
HT1214569,,7.0,7.0,,,,3.25,4.5,7.75,,,5.6,N1,Ha Tinh
HT1208848,,9.0,7.0,8.75,8.5,4.75,,,,,,6.6,N1,Ha Tinh
HT1214539,,7.4,7.0,5.0,5.5,5.75,,,,,,4.2,N1,Ha Tinh
HT1214536,,6.0,7.0,,,,4.25,5.75,6.75,,,4.8,N1,Ha Tinh
HT1208817,,3.6,7.0,,,,3.5,5.25,,,,,,Ha Tinh
HT1214688,,6.4,7.0,,,,5.5,8.25,6.25,,,6.0,N1,Ha Tinh
HT1210274,,3.6,7.0,,,,5.5,6.0,7.5,,,4.2,N1,Ha Tinh
HT1214710,,8.6,7.0,,,,5.5,7.75,7.25,,,9.2,N1,Ha Tinh
HT1214931,,6.2,7.0,,,,5.25,7.25,8.0,,,5.0,N1,Ha Tinh
HT1214913,,6.0,7.0,5.25,4.0,4.25,,,,,,3.4,N1,Ha Tinh
HT1214901,,7.2,7.0,4.75,3.5,3.75,,,,,,5.0,N1,Ha Tinh
HT1214879,,7.4,7.0,,,,4.25,6.5,7.25,,,4.8,N1,Ha Tinh
HT1214875,,6.6,7.0,,,,8.0,6.5,8.25,,,4.6,N1,Ha Tinh
HT1209548,,6.8,7.0,4.5,2.25,4.0,,,,,,3.2,N1,Ha Tinh
HT1214872,,6.6,7.0,,,,5.75,7.75,8.25,,,3.0,N1,Ha Tinh
HT1214854,,6.6,7.0,6.0,6.0,5.0,,,,,,3.4,N1,Ha Tinh
HT1214844,,5.4,7.0,,,,4.0,6.25,7.5,,,3.2,N1,Ha Tinh
HT1214826,,4.8,7.0,,,,5.5,6.5,8.0,,,2.4,N1,Ha Tinh
HT1214817,,5.2,7.0,5.25,5.25,3.25,,,,,,3.6,N1,Ha Tinh
HT1214797,,5.4,7.0,,,,6.0,6.5,8.5,,,2.8,N1,Ha Tinh
HT1214778,,7.2,7.0,,,,6.75,8.75,9.5,,,5.2,N1,Ha Tinh
HT1214777,,5.4,7.0,,,,5.25,7.0,7.25,,,3.6,N1,Ha Tinh
HT1210331,,7.8,7.0,5.25,7.5,6.75,,,,,,5.4,N1,Ha Tinh
HT1214771,,6.8,7.0,,,,6.0,7.25,8.25,,,4.2,N1,Ha Tinh
HT1214770,,6.0,7.0,,,,,,,,,3.4,N1,Ha Tinh
HT1209538,,6.0,7.0,,,,3.75,3.5,6.75,,,3.2,N1,Ha Tinh
HT1210346,,7.4,7.0,,,,5.0,5.5,6.75,,,4.0,N1,Ha Tinh
HT1210348,,5.2,7.0,,,,5.25,6.5,7.0,,,3.0,N1,Ha Tinh
HT1214726,,6.6,7.0,,,,4.25,6.5,8.0,,,5.0,N1,Ha Tinh
HT1214723,,6.4,7.0,,,,5.5,5.75,8.25,,,4.8,N1,Ha Tinh
HT1214711,,7.4,7.0,5.75,5.25,4.0,,,,,,3.4,N1,Ha Tinh
HT1213649,,7.2,7.0,6.5,6.5,4.0,,,,,,2.8,N1,Ha Tinh
HT1213507,,6.8,7.0,,,,6.5,4.75,9.25,,,6.0,N1,Ha Tinh
HT1210716,,8.4,7.0,6.75,6.75,7.5,,,,,,4.4,N1,Ha Tinh
HT1213616,,5.4,7.0,,,,4.5,7.0,8.75,,,2.8,N1,Ha Tinh
HT1212228,,6.4,7.0,,,,6.5,8.25,8.0,,,6.2,N1,Ha Tinh
HT1212226,,4.4,7.0,,,,5.25,6.75,6.75,,,2.4,N1,Ha Tinh
HT1212225,,7.8,7.0,7.0,6.25,3.5,,,,,,2.8,N1,Ha Tinh
HT1212224,,5.2,7.0,,,,5.75,5.5,9.0,,,4.6,N1,Ha Tinh
HT1212204,,8.0,7.0,7.25,5.5,5.5,,,,,,3.0,N1,Ha Tinh
HT1212193,,1.8,7.0,,,,3.0,5.25,8.0,,,2.8,N1,Ha Tinh
HT1211179,,6.6,7.0,5.5,6.25,4.75,,,,,,3.4,N1,Ha Tinh
HT1212155,,5.8,7.0,,,,4.0,5.75,7.25,,,3.2,N1,Ha Tinh
HT1212152,,7.0,7.0,,,,6.75,6.75,7.0,,,5.8,N1,Ha Tinh
HT1212149,,4.6,7.0,,,,2.5,5.25,6.5,,,3.6,N1,Ha Tinh
HT1209259,,5.4,7.0,,,,4.75,7.25,9.25,,,4.6,N1,Ha Tinh
HT1212118,,5.0,7.0,,,,4.0,4.0,7.5,,,2.0,N1,Ha Tinh
HT1212115,,4.6,7.0,,,,4.75,8.0,6.75,,,2.8,N1,Ha Tinh
HT1212024,,3.4,7.0,,,,5.5,5.75,9.0,,,3.4,N1,Ha Tinh
HT1209274,,4.4,7.0,,,,2.75,4.75,4.75,,,2.8,N1,Ha Tinh
HT1212013,,4.6,7.0,,,,8.25,8.25,8.25,,,4.4,N1,Ha Tinh
HT1211996,,8.2,7.0,,,,4.25,6.5,7.5,,,8.0,N1,Ha Tinh
HT1211217,,5.6,7.0,,,,6.5,6.0,8.0,,,3.8,N1,Ha Tinh
HT1211220,,5.2,7.0,,,,3.5,3.75,6.5,,,3.0,N1,Ha Tinh
HT1211979,,,7.0,,,,9.25,9.25,,,,,,Ha Tinh
HT1211977,,7.4,7.0,5.25,5.5,4.0,,,,,,3.6,N1,Ha Tinh
HT1211959,,7.2,7.0,,,,8.5,7.25,8.75,,,2.2,N1,Ha Tinh
HT1209292,,4.8,7.0,,,,4.75,4.5,8.25,,,3.2,N1,Ha Tinh
HT1211161,,5.6,7.0,,,,3.75,7.25,8.0,,,3.2,N1,Ha Tinh
HT1212235,,8.0,7.0,5.5,6.5,7.5,,,,,,7.0,N1,Ha Tinh
HT1212248,,6.8,7.0,,,,4.0,6.25,7.75,,,3.4,N1,Ha Tinh
HT1209423,,6.8,7.0,,,,4.5,6.75,8.0,,,3.2,N1,Ha Tinh
HT1211074,,5.2,7.0,,,,4.75,5.25,6.25,,,3.4,N1,Ha Tinh
HT1212440,,6.2,7.0,,,,3.0,6.75,6.75,,,2.8,N1,Ha Tinh
HT1212438,,3.8,7.0,,,,3.0,6.75,6.5,,,3.6,N1,Ha Tinh
HT1212418,,6.6,7.0,,,,4.75,5.75,7.5,,,3.2,N1,Ha Tinh
HT1211086,,8.0,7.0,3.75,7.5,8.0,,,,,,3.6,N1,Ha Tinh
HT1209218,,6.6,7.0,,,,4.75,6.75,8.25,,,2.8,N1,Ha Tinh
HT1212411,,3.8,7.0,,,,6.0,6.25,8.5,,,3.0,N1,Ha Tinh
HT1212404,,5.6,7.0,,,,5.5,6.75,7.5,,,5.6,N1,Ha Tinh
HT1212399,,4.0,7.0,,,,3.75,6.25,7.25,,,2.4,N1,Ha Tinh
HT1212371,,7.4,7.0,,,,2.75,6.25,6.5,,,6.6,N1,Ha Tinh
HT1212338,,7.8,7.0,6.75,3.25,4.25,,,,,,3.6,N1,Ha Tinh
HT1212255,,7.8,7.0,,,,7.25,8.0,9.0,,,6.8,N1,Ha Tinh
HT1211117,,6.2,7.0,4.5,5.75,4.75,,,,,,6.4,N1,Ha Tinh
HT1211120,,4.0,7.0,,,,7.75,6.75,7.25,,,2.2,N1,Ha Tinh
HT1212304,,5.0,7.0,,,,,,,,,,,Ha Tinh
HT1212281,,5.8,7.0,,,,4.5,8.25,8.75,,,4.8,N1,Ha Tinh
HT1209236,,9.2,7.0,8.25,7.5,5.75,,,,,,7.2,N1,Ha Tinh
HT1212269,,5.2,7.0,,,,4.5,6.25,7.5,,,3.2,N1,Ha Tinh
HT1211145,,5.8,7.0,,,,4.25,6.5,8.75,,,4.4,N1,Ha Tinh
HT1212264,,5.2,7.0,,,,4.75,7.0,9.0,,,3.4,N1,Ha Tinh
HT1211149,,6.0,7.0,4.25,3.75,4.75,,,,,,4.0,N1,Ha Tinh
HT1211151,,5.6,7.0,,,,4.75,7.0,8.25,,,3.4,N1,Ha Tinh
HT1211951,,6.8,7.0,5.75,5.75,4.75,,,,,,3.8,N1,Ha Tinh
HT1211950,,6.4,7.0,,,,8.0,8.25,9.5,,,8.2,N1,Ha Tinh
HT1211233,,7.6,7.0,,,,5.5,8.5,6.75,,,6.6,N1,Ha Tinh
HT1211560,,5.0,7.0,,,,7.25,8.5,9.25,,,4.0,N1,Ha Tinh
HT1211664,,5.2,7.0,3.25,4.5,4.0,,,,,,3.2,N1,Ha Tinh
HT1211650,,5.6,7.0,,,,3.75,6.5,6.5,,,4.6,N1,Ha Tinh
HT1211648,,9.2,7.0,7.5,5.0,4.0,,,,,,8.4,N1,Ha Tinh
HT1211637,,7.4,7.0,,,,5.0,8.75,8.75,,,7.0,N1,Ha Tinh
HT1211624,,6.6,7.0,5.25,4.25,4.5,,,,,,4.8,N1,Ha Tinh
HT1209347,,7.2,7.0,,,,6.0,8.5,8.0,,,4.8,N1,Ha Tinh
HT1211339,,6.2,7.0,,,,4.5,5.0,5.75,,,2.6,N1,Ha Tinh
HT1209349,,5.6,7.0,,,,9.5,9.25,7.75,,,3.4,N1,Ha Tinh
HT1211589,,6.8,7.0,5.25,5.5,5.0,,,,,,4.2,N1,Ha Tinh
HT1211579,,5.6,7.0,,,,5.0,6.75,7.25,,,5.4,N1,Ha Tinh
HT1211361,,8.0,7.0,6.5,3.25,4.5,,,,,,4.4,N1,Ha Tinh
HT1211676,,5.0,7.0,,,,6.0,6.25,8.75,,,4.4,N1,Ha Tinh
HT1211552,,6.2,7.0,,,,5.25,6.0,7.25,,,4.2,N1,Ha Tinh
HT1211547,,6.4,7.0,,,,6.75,5.75,8.25,,,2.8,N1,Ha Tinh
HT1211508,,6.0,7.0,,,,4.5,5.75,8.25,,,4.2,N1,Ha Tinh
HT1209376,,6.0,7.0,,,,5.75,7.0,8.75,,,2.6,N1,Ha Tinh
HT1211379,,8.2,7.0,6.75,7.5,5.25,,,,,,4.4,N1,Ha Tinh
HT1211382,,5.6,7.0,,,,6.25,9.75,7.5,,,3.2,N1,Ha Tinh
HT1211454,,6.0,7.0,,,,3.25,4.5,7.75,,,3.8,N1,Ha Tinh
HT1211452,,6.6,7.0,,,,3.0,4.75,7.75,,,5.2,N1,Ha Tinh
HT1211391,,8.4,7.0,8.0,5.5,3.25,,,,,,5.8,N1,Ha Tinh
HT1211424,,3.2,7.0,,,,1.25,5.0,4.75,,,1.2,N1,Ha Tinh
HT1211668,,4.0,7.0,,,,3.0,4.0,6.25,,,3.0,N1,Ha Tinh
HT1211317,,6.8,7.0,,,,4.5,7.0,7.5,,,5.8,N1,Ha Tinh
HT1211942,,6.2,7.0,6.0,4.75,5.0,,,,,,2.8,N1,Ha Tinh
HT1211809,,5.6,7.0,,,,6.0,7.5,8.25,,,3.6,N1,Ha Tinh
HT1209298,,7.2,7.0,4.5,4.25,5.75,,,,,,3.8,N1,Ha Tinh
HT1211921,,6.4,7.0,,,,5.75,8.0,7.25,,,5.6,N1,Ha Tinh
HT1211917,,6.0,7.0,,,,5.25,5.5,7.25,,,4.2,N1,Ha Tinh
HT1211897,,5.6,7.0,,,,4.5,6.75,7.5,,,2.4,N1,Ha Tinh
HT1211892,,9.0,7.0,6.5,7.25,5.0,,,,,,7.0,N1,Ha Tinh
HT1211251,,5.4,7.0,,,,4.25,5.5,7.75,,,3.6,N1,Ha Tinh
HT1211880,,4.6,7.0,,,,4.25,7.0,6.5,,,2.4,N1,Ha Tinh
HT1211836,,4.6,7.0,,,,3.75,6.75,7.5,,,4.4,N1,Ha Tinh
HT1211822,,6.6,7.0,,,,4.75,5.5,8.0,,,2.6,N1,Ha Tinh
HT1211814,,6.8,7.0,,,,4.25,8.75,7.0,,,5.6,N1,Ha Tinh
HT1211277,,5.2,7.0,,,,3.75,5.0,9.0,,,3.4,N1,Ha Tinh
HT1211315,,4.8,7.0,,,,3.5,7.0,8.5,,,4.2,N1,Ha Tinh
HT1209391,,6.4,7.0,,,,4.0,5.0,6.5,,,6.2,N1,Ha Tinh
HT1211290,,8.8,7.0,8.5,5.75,5.0,,,,,,4.4,N1,Ha Tinh
HT1209322,,9.6,7.0,8.25,9.25,7.75,,,,,,3.6,N1,Ha Tinh
HT1211758,,7.0,7.0,,,,4.25,7.0,7.25,,,5.4,N1,Ha Tinh
HT1211746,,5.8,7.0,,,,5.0,6.0,5.5,,,4.4,N1,Ha Tinh
HT1211295,,7.4,7.0,7.0,6.75,4.75,,,,,,3.8,N1,Ha Tinh
HT1211743,,4.2,7.0,3.0,3.25,2.25,,,,,,2.6,N1,Ha Tinh
HT1211298,,4.0,7.0,,,,3.75,6.0,6.75,,,4.0,N1,Ha Tinh
HT1211302,,6.4,7.0,,,,5.0,6.0,8.75,,,2.2,N1,Ha Tinh
HT1211313,,3.8,7.0,,,,5.75,7.25,9.0,,,4.2,N1,Ha Tinh
HT1212467,,7.0,7.0,,,,3.5,7.0,7.25,,,4.4,N1,Ha Tinh
HT1212478,,6.8,7.0,,,,3.5,5.75,8.0,,,2.2,N1,Ha Tinh
HT1212481,,7.8,7.0,,,,5.25,7.5,8.75,,,3.4,N1,Ha Tinh
HT1213235,,3.4,7.0,,,,3.25,6.75,6.0,,,3.4,N1,Ha Tinh
HT1213319,,6.6,7.0,,,,7.0,7.25,9.0,,,5.2,N1,Ha Tinh
HT1213302,,6.0,7.0,,,,2.5,5.75,8.75,,,3.6,N1,Ha Tinh
HT1213300,,6.4,7.0,5.25,3.5,2.75,,,,,,3.4,N1,Ha Tinh
HT1213299,,5.4,7.0,,,,4.0,7.25,6.5,,,3.0,N1,Ha Tinh
HT1210811,,7.8,7.0,8.0,7.0,6.75,,,,,,8.8,N1,Ha Tinh
HT1213274,,4.0,7.0,,,,5.75,7.0,9.0,,,2.8,N1,Ha Tinh
HT1213264,,7.0,7.0,,,,6.75,7.0,9.25,,,4.6,N1,Ha Tinh
