Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1203883,,5.6,7.0,,,,5.25,6.5,8.25,,,3.8,N1,Ha Tinh
HT1207509,,5.0,7.0,,,,5.25,6.75,7.75,,,4.0,N1,Ha Tinh
HT1204886,,6.2,7.0,,,,3.25,6.5,5.25,,,3.2,N1,Ha Tinh
HT1207496,,6.2,7.0,5.75,4.5,3.25,,,,,,3.4,N1,Ha Tinh
HT1203881,,6.8,7.0,,,,7.25,7.25,8.0,,,3.8,N1,Ha Tinh
HT1203880,,5.8,7.0,,,,6.75,8.25,9.0,,,5.8,N1,Ha Tinh
HT1203878,,4.4,7.0,,,,4.25,5.5,8.75,,,2.6,N1,Ha Tinh
HT1206603,,6.8,7.0,,,,4.75,7.0,8.5,,,3.2,N1,Ha Tinh
HT1204884,,6.2,7.0,,,,4.25,7.0,8.5,,,5.2,N1,Ha Tinh
HT1203876,,5.8,7.0,,,,7.75,8.0,7.0,,,2.8,N1,Ha Tinh
HT1203873,,4.0,7.0,,,,8.0,9.25,4.0,,,3.2,N1,Ha Tinh
HT1204091,,7.6,7.0,7.25,7.25,4.25,,,,,,3.6,N1,Ha Tinh
HT1200286,,6.6,7.0,,,,6.25,6.5,9.0,,,3.6,N1,Ha Tinh
HT1203816,,3.2,7.0,,,,3.0,5.25,6.25,,,3.2,N1,Ha Tinh
HT1200679,,7.0,7.0,,,,5.0,6.75,8.0,,,3.8,N1,Ha Tinh
HT1204401,,3.2,7.0,,,,3.25,5.25,7.0,,,3.8,N1,Ha Tinh
HT1202874,,6.6,7.0,,,,6.25,6.75,8.0,,,2.8,N1,Ha Tinh
HT1205001,,5.2,7.0,,,,2.75,6.25,7.25,,,3.4,N1,Ha Tinh
HT1205292,,7.4,7.0,6.25,4.75,4.25,,,,,,4.8,N1,Ha Tinh
HT1206449,,7.2,7.0,,,,6.25,7.0,9.0,,,2.8,N1,Ha Tinh
HT1206584,,5.0,7.0,,,,7.75,7.75,8.5,,,4.8,N1,Ha Tinh
HT1205696,,5.2,7.0,,,,7.0,,,,,,,Ha Tinh
HT1207659,,6.6,7.0,,,,5.75,6.75,7.75,,,8.2,N1,Ha Tinh
HT1204400,,6.6,7.0,,,,5.25,6.75,7.75,,,5.4,N1,Ha Tinh
HT1207987,,7.6,7.0,,,,6.25,8.0,9.25,,,6.8,N1,Ha Tinh
HT1205566,,5.6,7.0,,,,5.25,5.25,7.75,,,3.4,N1,Ha Tinh
HT1207523,,7.8,7.0,6.75,7.0,3.75,,,,,,3.4,N1,Ha Tinh
HT1201343,,6.2,7.0,,,,4.75,5.75,6.25,,,4.2,N1,Ha Tinh
HT1202882,,4.8,7.0,,,,5.25,6.5,8.25,,,2.6,N1,Ha Tinh
HT1200617,,5.6,7.0,,,,3.75,4.75,7.0,,,3.8,N1,Ha Tinh
HT1202678,,3.2,7.0,,,,5.75,5.5,7.75,,,2.2,N1,Ha Tinh
HT1203902,,7.8,7.0,5.5,2.75,4.0,2.5,5.75,4.25,,,5.6,N1,Ha Tinh
HT1200334,,6.8,7.0,,,,4.25,7.0,6.5,,,3.4,N1,Ha Tinh
HT1206597,,5.4,7.0,,,,5.25,5.75,8.25,,,3.6,N1,Ha Tinh
HT1203898,,6.0,7.0,6.0,7.25,5.25,,,,,,1.6,N1,Ha Tinh
HT1204883,,8.6,7.0,7.25,8.75,5.0,,,,,,5.6,N1,Ha Tinh
HT1201396,,7.6,7.0,4.5,6.75,5.0,,,,,,3.2,N1,Ha Tinh
HT1203863,,7.4,7.0,,,,3.25,5.75,6.25,,,8.4,N1,Ha Tinh
HT1208423,,6.8,7.0,,,,3.25,4.75,6.75,,,6.6,N1,Ha Tinh
HT1203836,,5.6,7.0,,,,5.0,7.25,9.0,,,3.0,N1,Ha Tinh
HT1207449,,3.8,7.0,,,,3.0,5.5,6.25,,,2.4,N1,Ha Tinh
HT1201088,,4.6,7.0,,,,5.25,5.0,4.5,,,3.6,N1,Ha Tinh
HT1201436,,6.6,7.0,,,,6.25,8.0,9.0,,,5.4,N1,Ha Tinh
HT1205746,,8.2,7.0,6.5,6.0,4.25,,,,,,3.8,N1,Ha Tinh
HT1207446,,7.8,7.0,5.5,5.0,3.75,,,,,,6.4,N1,Ha Tinh
HT1201441,,7.6,7.0,,,,7.5,8.25,7.25,,,2.8,N1,Ha Tinh
HT1206621,,4.6,7.0,,,,5.5,5.25,6.25,,,3.6,N1,Ha Tinh
HT1205748,,7.0,7.0,,,,4.75,7.75,7.5,,,4.8,N1,Ha Tinh
HT1201080,,5.8,7.0,,,,4.75,8.0,,,,,,Ha Tinh
HT1202656,,8.2,7.0,,,,6.25,7.0,7.5,,,7.8,N1,Ha Tinh
HT1206628,,7.6,7.0,5.75,6.5,4.5,,,,,,5.4,N1,Ha Tinh
HT1201453,,6.8,7.0,8.0,4.25,5.0,,,,,,9.4,N1,Ha Tinh
HT1206405,,6.4,7.0,,,,7.25,8.25,8.75,,,3.0,N1,Ha Tinh
HT1205038,,8.0,7.0,6.25,4.75,2.0,,,,,,3.2,N1,Ha Tinh
HT1204850,,6.8,7.0,5.75,6.75,7.0,,,,,,2.6,N1,Ha Tinh
HT1207684,,3.8,7.0,,,,7.0,6.0,7.0,,,3.0,N1,Ha Tinh
HT1200161,,5.4,7.0,,,,2.75,6.0,9.0,,,2.2,N1,Ha Tinh
HT1208260,,5.2,7.0,,,,2.75,6.75,8.0,,,3.0,N1,Ha Tinh
HT1201466,,5.6,7.0,,,,6.5,6.75,9.0,,,3.2,N1,Ha Tinh
HT1208220,,5.8,7.0,,,,6.25,8.5,8.75,,,3.0,N1,Ha Tinh
HT1201090,,5.8,7.0,,,,8.0,8.75,9.0,,,2.6,N1,Ha Tinh
HT1206619,,6.6,7.0,,,,4.5,5.5,8.0,,,2.8,N1,Ha Tinh
HT1204389,,6.4,7.0,5.75,5.75,3.25,,,,,,2.4,N1,Ha Tinh
HT1205331,,7.8,7.0,,,,4.0,5.25,6.5,,,9.2,N1,Ha Tinh
HT1204468,,6.2,7.0,4.25,7.5,6.5,,,,,,4.6,N1,Ha Tinh
HT1205732,,8.2,7.0,6.75,7.25,6.25,,,,,,3.6,N1,Ha Tinh
HT1205733,,7.8,7.0,4.25,7.0,7.75,,,,,,3.6,N1,Ha Tinh
HT1202495,,5.2,7.0,,,,5.0,5.5,8.25,,,3.4,N1,Ha Tinh
HT1206426,,5.6,7.0,,,,7.75,6.25,6.75,,,3.0,N1,Ha Tinh
HT1201096,,6.0,7.0,,,,5.0,8.25,8.25,,,3.4,N1,Ha Tinh
HT1200607,,,7.0,,,,9.5,8.75,3.5,,,,,Ha Tinh
HT1203854,,7.2,7.0,,,,4.25,5.5,7.25,,,5.6,N1,Ha Tinh
HT1200025,,9.2,7.0,8.0,5.25,4.25,,,,,,9.6,N1,Ha Tinh
HT1203853,,7.2,7.0,,,,4.5,7.0,6.25,,,5.8,N1,Ha Tinh
HT1206615,,5.2,7.0,,,,4.25,6.25,7.0,,,5.6,N1,Ha Tinh
HT1205556,,5.8,7.0,,,,5.75,6.5,8.0,,,3.4,N1,Ha Tinh
HT1201418,,5.4,7.0,,,,5.75,7.5,8.25,,,5.0,N1,Ha Tinh
HT1204473,,5.4,7.0,,,,4.5,6.25,9.0,,,4.0,N1,Ha Tinh
HT1204102,,5.0,7.0,,,,4.0,4.75,7.5,,,3.6,N1,Ha Tinh
HT1202637,,8.2,7.0,6.75,7.25,3.25,,,,,,2.6,N1,Ha Tinh
HT1204865,,5.2,7.0,,,,3.0,5.25,6.25,,,3.4,N1,Ha Tinh
HT1206418,,7.0,7.0,3.0,6.75,5.75,,,,,,4.2,N1,Ha Tinh
HT1201316,,5.4,7.0,,,,2.5,5.5,6.5,,,2.8,N1,Ha Tinh
HT1207991,,6.8,7.0,,,,4.75,7.25,8.25,,,3.6,N1,Ha Tinh
HT1200325,,4.8,7.0,,,,6.0,6.5,8.0,,,3.8,N1,Ha Tinh
HT1208007,,6.2,7.0,,,,4.25,5.5,7.75,,,7.0,N1,Ha Tinh
HT1204015,,5.8,7.0,,,,4.0,6.25,7.25,,,2.6,N1,Ha Tinh
HT1207607,,3.2,7.0,,,,6.0,6.25,7.0,,,3.0,N1,Ha Tinh
HT1206544,,4.6,7.0,,,,4.5,5.25,7.5,,,4.8,N1,Ha Tinh
HT1205582,,5.4,7.0,,,,3.25,5.5,8.25,,,4.6,N1,Ha Tinh
HT1204984,,4.6,7.0,,,,3.5,5.5,7.25,,,2.6,N1,Ha Tinh
HT1201151,,4.4,7.0,,,,4.75,6.0,8.0,,,3.0,N1,Ha Tinh
HT1206497,,3.6,7.0,,,,4.0,5.5,7.0,,,2.0,N1,Ha Tinh
HT1202765,,5.4,7.0,,,,4.5,7.0,7.0,,,3.2,N1,Ha Tinh
HT1203999,,8.6,7.0,8.0,6.25,5.5,,,,,,4.6,N1,Ha Tinh
HT1202761,,4.0,7.0,,,,3.5,5.75,8.25,,,3.6,N1,Ha Tinh
HT1201241,,8.2,7.0,8.0,7.75,5.75,,,,,,6.8,N1,Ha Tinh
HT1202760,,8.4,7.0,7.5,7.5,5.0,,,,,,6.8,N1,Ha Tinh
HT1201226,,7.8,7.0,,,,5.5,7.25,8.75,,,8.4,N1,Ha Tinh
HT1206553,,4.4,7.0,,,,4.25,3.75,7.0,,,3.6,N1,Ha Tinh
HT1205641,,3.4,7.0,,,,3.0,5.25,7.0,,,2.2,N1,Ha Tinh
HT1202757,,8.0,7.0,7.25,3.75,3.5,,,,,,5.2,N1,Ha Tinh
HT1202753,,7.0,7.0,6.5,6.75,6.25,,,,,,3.2,N1,Ha Tinh
HT1207594,,5.0,7.0,,,,8.25,9.0,7.75,,,2.6,N1,Ha Tinh
HT1201238,,5.4,7.0,,,,5.5,6.0,7.5,,,3.4,N1,Ha Tinh
HT1200657,,3.4,7.0,,,,3.25,5.75,8.25,,,2.0,N1,Ha Tinh
HT1204971,,6.4,7.0,,,,5.75,5.75,7.5,,,3.8,N1,Ha Tinh
HT1202776,,5.6,7.0,,,,6.0,8.0,9.25,,,5.0,N1,Ha Tinh
HT1205319,,6.8,7.0,,,,8.5,8.5,8.0,,,4.0,N1,Ha Tinh
HT1207629,,7.8,7.0,,,,3.5,5.0,6.75,,,9.4,N1,Ha Tinh
HT1205310,,4.4,7.0,,,,4.75,6.5,7.75,,,4.2,N1,Ha Tinh
HT1201167,,6.4,7.0,,,,2.75,5.5,7.25,,,8.6,N1,Ha Tinh
HT1200644,,6.4,7.0,,,,4.0,6.75,7.25,,,4.0,N1,Ha Tinh
HT1201166,,5.8,7.0,,,,4.0,4.25,6.75,,,3.6,N1,Ha Tinh
HT1204050,,5.4,7.0,,,,4.25,5.5,8.5,,,5.6,N1,Ha Tinh
HT1201165,,4.6,7.0,,,,2.25,5.25,6.75,,,2.8,N1,Ha Tinh
HT1204949,,6.8,7.0,5.25,4.75,4.5,,,,,,2.8,N1,Ha Tinh
HT1202788,,6.8,7.0,3.5,6.75,6.25,,,,,,2.6,N1,Ha Tinh
HT1200292,,8.2,7.0,7.5,6.5,4.25,,,,,,4.6,N1,Ha Tinh
HT1208248,,5.2,7.0,,,,9.25,9.0,9.75,,,5.0,N1,Ha Tinh
HT1204435,,6.2,7.0,4.25,3.75,4.75,,,,,,3.0,N1,Ha Tinh
HT1201184,,9.4,7.0,8.25,8.75,5.25,,,,,,6.0,N1,Ha Tinh
HT1204427,,6.2,7.0,,,,4.0,7.75,8.25,,,2.4,N1,Ha Tinh
HT1205613,,4.6,7.0,,,,3.75,5.75,7.0,,,3.4,N1,Ha Tinh
HT1202807,,6.8,7.0,5.75,4.5,4.5,,,,,,4.6,N1,Ha Tinh
HT1201191,,3.6,7.0,,,,3.5,5.25,8.25,,,2.4,N1,Ha Tinh
HT1204425,,6.8,7.0,,,,6.75,8.25,8.25,,,5.0,N1,Ha Tinh
HT1206506,,7.2,7.0,,,,4.75,6.0,8.25,,,4.4,N1,Ha Tinh
HT1207625,,3.8,7.0,,,,5.75,5.0,7.75,,,3.4,N1,Ha Tinh
HT1205647,,5.8,7.0,,,,3.5,6.5,7.5,,,4.2,N1,Ha Tinh
HT1205649,,4.4,7.0,,,,4.5,6.5,6.75,,,2.6,N1,Ha Tinh
HT1200623,,4.0,7.0,,,,4.5,5.75,8.5,,,3.2,N1,Ha Tinh
HT1201292,,3.4,7.0,,,,3.75,5.5,7.75,,,3.6,N1,Ha Tinh
HT1201283,,6.4,7.0,,,,4.75,6.75,8.0,,,3.8,N1,Ha Tinh
HT1205670,,6.6,7.0,,,,7.25,7.75,8.25,,,4.2,N1,Ha Tinh
HT1205672,,4.8,7.0,,,,9.25,8.5,8.5,,,2.0,N1,Ha Tinh
HT1201286,,4.4,7.0,,,,5.75,7.25,7.5,,,4.0,N1,Ha Tinh
HT1206468,,5.6,7.0,,,,3.5,5.75,7.25,,,4.0,N1,Ha Tinh
HT1205673,,5.4,7.0,,,,2.75,5.0,6.25,,,4.2,N1,Ha Tinh
HT1208440,,5.6,7.0,,,,5.0,6.5,8.5,,,4.2,N1,Ha Tinh
HT1207645,,7.4,7.0,5.75,7.0,4.5,,,,,,4.4,N1,Ha Tinh
HT1206467,,6.2,7.0,,,,8.25,8.25,9.0,,,5.4,N1,Ha Tinh
HT1207554,,5.2,7.0,,,,4.0,5.5,8.75,,,2.2,N1,Ha Tinh
HT1203980,,4.0,7.0,,,,4.75,7.25,9.0,,,2.0,N1,Ha Tinh
HT1202714,,7.2,7.0,,,,,,,,,5.4,N1,Ha Tinh
HT1208439,,7.4,7.0,,,,4.5,7.5,7.75,,,3.6,N1,Ha Tinh
HT1205683,,6.8,7.0,,,,8.0,8.75,7.25,,,4.4,N1,Ha Tinh
HT1206457,,6.8,7.0,,,,7.5,8.5,8.5,,,3.8,N1,Ha Tinh
HT1200674,,4.6,7.0,,,,5.0,6.75,9.0,,,4.0,N1,Ha Tinh
HT1203936,,4.8,7.0,,,,3.5,6.75,7.25,,,3.0,N1,Ha Tinh
HT1207651,,7.6,7.0,,,,6.25,8.0,9.25,,,7.6,N1,Ha Tinh
HT1204403,,7.6,7.0,6.0,5.75,5.0,,,,,,2.8,N1,Ha Tinh
HT1203934,,5.6,7.0,,,,5.75,8.0,8.75,,,3.4,N1,Ha Tinh
HT1206476,,5.2,7.0,,,,7.5,8.0,6.5,,,3.6,N1,Ha Tinh
HT1205668,,7.4,7.0,,,,,,,,,4.0,N1,Ha Tinh
HT1206570,,7.2,7.0,,,,6.5,6.5,9.25,,,6.2,N1,Ha Tinh
HT1202843,,6.4,7.0,,,,4.25,6.5,7.75,,,3.6,N1,Ha Tinh
HT1205298,,5.4,7.0,,,,4.0,6.75,7.0,,,3.8,N1,Ha Tinh
HT1201250,,8.4,7.0,7.25,4.75,5.0,,,,,,3.8,N1,Ha Tinh
HT1200312,,4.4,7.0,,,,3.25,5.0,6.0,,,3.6,N1,Ha Tinh
HT1202743,,6.6,7.0,2.5,4.75,2.5,,,,,,3.2,N1,Ha Tinh
HT1205655,,6.0,7.0,,,,5.0,6.75,9.5,,,5.6,N1,Ha Tinh
HT1200662,,6.8,7.0,,,,6.5,7.75,9.25,,,7.4,N1,Ha Tinh
HT1202832,,6.6,7.0,,,,4.0,7.75,8.25,,,2.4,N1,Ha Tinh
HT1204990,,5.4,7.0,,,,4.5,6.5,7.0,,,5.4,N1,Ha Tinh
HT1207578,,6.2,7.0,,,,3.75,6.5,7.0,,,7.4,N1,Ha Tinh
HT1200316,,4.6,7.0,,,,8.0,7.25,,,,,,Ha Tinh
HT1204063,,5.0,7.0,,,,3.5,6.25,8.5,,,3.2,N1,Ha Tinh
HT1203964,,9.0,7.0,8.25,8.25,5.0,,,,,,4.0,N1,Ha Tinh
HT1204064,,3.8,7.0,,,,4.5,8.0,7.5,,,4.0,N1,Ha Tinh
HT1204454,,3.8,7.0,,,,5.0,6.5,7.0,,,4.6,N1,Ha Tinh
HT1206566,,5.2,7.0,,,,4.75,5.25,7.5,,,3.2,N1,Ha Tinh
HT1200318,,5.8,7.0,,,,5.75,6.5,7.0,,,3.8,N1,Ha Tinh
HT1206483,,5.8,7.0,,,,7.25,8.0,9.25,,,3.2,N1,Ha Tinh
HT1204991,,6.8,7.0,,,,4.25,5.75,7.0,,,4.8,N1,Ha Tinh
HT1204413,,6.8,7.0,5.25,6.5,4.75,,,,,,4.4,N1,Ha Tinh
HT1205268,,5.6,7.0,,,,7.0,8.25,8.75,,,2.6,N1,Ha Tinh
HT1205416,,7.8,7.0,5.5,7.5,8.25,,,,,,3.8,N1,Ha Tinh
HT1201545,,6.4,7.0,,,,6.25,6.5,9.0,,,3.0,N1,Ha Tinh
HT1204504,,5.6,7.0,,,,5.25,7.5,7.25,,,2.4,N1,Ha Tinh
HT1200278,,5.4,7.0,,,,4.5,5.75,7.75,,,3.6,N1,Ha Tinh
HT1202518,,4.8,7.0,,,,2.75,5.75,8.0,,,2.6,N1,Ha Tinh
HT1201047,,6.4,7.0,,,,5.75,7.0,8.25,,,4.2,N1,Ha Tinh
HT1204136,,5.8,7.0,,,,9.0,9.0,8.25,,,5.2,N1,Ha Tinh
HT1200710,,5.4,7.0,,,,4.0,5.25,6.25,,,2.2,N1,Ha Tinh
HT1207698,,5.6,7.0,,,,6.75,8.5,8.75,,,3.8,N1,Ha Tinh
HT1204120,,5.6,7.0,,,,6.0,7.25,7.5,,,3.0,N1,Ha Tinh
HT1204799,,5.6,7.0,,,,6.0,7.25,8.5,,,2.4,N1,Ha Tinh
HT1200360,,8.6,7.0,8.5,7.5,5.75,,,,,,4.2,N1,Ha Tinh
HT1201544,,8.6,7.0,8.5,7.5,5.25,,,,,,4.8,N1,Ha Tinh
HT1201508,,3.4,7.0,,,,4.0,5.75,6.75,,,3.2,N1,Ha Tinh
HT1207393,,7.8,7.0,8.0,5.5,5.25,,,,,,7.8,N1,Ha Tinh
HT1206331,,3.4,7.0,,,,4.75,5.75,7.0,,,1.8,N1,Ha Tinh
HT1206379,,6.0,7.0,,,,4.25,6.75,9.25,,,2.8,N1,Ha Tinh
HT1200058,,4.8,7.0,,,,6.75,7.5,8.5,,,3.8,N1,Ha Tinh
HT1203732,,5.2,7.0,,,,3.5,8.0,8.75,,,4.2,N1,Ha Tinh
HT1203797,,5.0,7.0,,,,5.0,6.0,8.25,,,2.4,N1,Ha Tinh
HT1207700,,4.8,7.0,,,,7.0,6.75,9.25,,,4.0,N1,Ha Tinh
HT1202995,,3.8,7.0,,,,4.5,5.25,9.0,,,4.0,N1,Ha Tinh
HT1206660,,5.4,7.0,,,,3.25,5.25,8.75,,,3.4,N1,Ha Tinh
HT1205546,,5.8,7.0,,,,4.0,5.0,7.5,,,6.6,N1,Ha Tinh
HT1207322,,5.4,7.0,,,,6.0,6.0,7.5,,,3.8,N1,Ha Tinh
HT1205344,,5.4,7.0,,,,3.5,6.75,7.25,,,4.0,N1,Ha Tinh
HT1205046,,8.0,7.0,7.0,6.75,4.5,,,,,,6.6,N1,Ha Tinh
HT1200587,,,7.0,,,,6.5,9.0,,,,,,Ha Tinh
HT1202511,,6.4,7.0,3.75,4.0,3.75,7.0,7.75,7.0,,,3.2,N1,Ha Tinh
HT1204522,,6.2,7.0,5.75,2.75,2.75,,,,,,5.0,N1,Ha Tinh
HT1207696,,9.2,7.0,7.5,5.75,4.5,,,,,,2.4,N1,Ha Tinh
HT1202963,,5.8,7.0,,,,6.5,6.75,8.5,,,4.0,N1,Ha Tinh
HT1205781,,6.2,7.0,,,,6.75,7.5,8.5,,,4.6,N1,Ha Tinh
HT1205252,,4.8,7.0,,,,5.75,6.5,9.0,,,3.4,N1,Ha Tinh
HT1200053,,5.6,7.0,,,,5.75,7.5,8.75,,,3.8,N1,Ha Tinh
HT1201533,,5.6,7.0,,,,5.0,7.0,9.5,,,3.8,N1,Ha Tinh
HT1200713,,5.2,7.0,,,,3.25,7.0,8.25,,,3.4,N1,Ha Tinh
HT1204508,,7.6,7.0,5.75,4.25,5.0,,,,,,7.2,N1,Ha Tinh
HT1200712,,6.6,7.0,7.0,6.5,5.5,,,,,,7.0,N1,Ha Tinh
HT1204803,,7.0,7.0,6.25,6.25,2.0,,,,,,3.8,N1,Ha Tinh
HT1201587,,4.6,7.0,,,,5.5,8.5,7.25,,,2.4,N1,Ha Tinh
HT1206347,,6.8,7.0,,,,4.25,6.75,7.5,,,2.2,N1,Ha Tinh
HT1204123,,7.8,7.0,7.5,6.75,3.75,,,,,,8.8,N1,Ha Tinh
HT1207380,,6.6,7.0,,,,4.75,5.0,7.25,,,7.0,N1,Ha Tinh
HT1201526,,3.6,7.0,,,,4.75,7.25,6.5,,,3.4,N1,Ha Tinh
HT1201582,,7.2,7.0,6.75,7.0,4.5,,,,,,6.0,N1,Ha Tinh
HT1208419,,5.2,7.0,,,,7.0,6.5,9.0,,,4.6,N1,Ha Tinh
HT1205789,,7.0,7.0,,,,3.5,5.75,8.5,,,6.8,N1,Ha Tinh
HT1205777,,7.4,7.0,,,,6.25,8.25,8.5,,,4.8,N1,Ha Tinh
HT1202566,,7.6,7.0,,,,7.5,7.5,9.75,,,2.8,N1,Ha Tinh
HT1204371,,8.4,7.0,7.25,6.5,6.0,,,,,,2.6,N1,Ha Tinh
HT1201521,,5.0,7.0,,,,4.0,5.25,7.0,,,3.6,N1,Ha Tinh
HT1200044,,3.8,7.0,,,,4.0,4.75,,,,,,Ha Tinh
HT1206691,,8.0,7.0,5.0,7.75,6.75,,,,,,5.0,N1,Ha Tinh
HT1207387,,7.6,7.0,6.25,7.75,8.25,,,,,,6.8,N1,Ha Tinh
HT1203792,,5.8,7.0,,,,5.0,6.25,8.0,,,2.0,N1,Ha Tinh
HT1203002,,4.6,7.0,,,,3.75,6.25,7.75,,,4.4,N1,Ha Tinh
HT1203751,,7.2,7.0,5.25,6.5,4.75,,,,,,2.8,N1,Ha Tinh
HT1205790,,6.6,7.0,,,,6.75,6.5,8.25,,,3.6,N1,Ha Tinh
HT1200039,,6.2,7.0,5.75,4.75,4.5,,,,,,4.0,N1,Ha Tinh
HT1202578,,7.0,7.0,,,,4.25,7.75,8.5,,,2.8,N1,Ha Tinh
HT1208417,,5.2,7.0,,,,6.0,7.0,8.25,,,4.2,N1,Ha Tinh
HT1206711,,7.0,7.0,,,,5.5,7.25,8.0,,,5.2,N1,Ha Tinh
HT1206707,,4.4,7.0,,,,5.0,6.5,6.0,,,3.8,N1,Ha Tinh
HT1208197,,7.2,7.0,5.25,6.75,3.25,,,,,,3.6,N1,Ha Tinh
HT1203767,,6.8,7.0,5.0,4.75,5.0,,,,,,2.6,N1,Ha Tinh
HT1201073,,5.0,7.0,,,,3.25,5.25,7.0,,,2.2,N1,Ha Tinh
HT1204842,,8.6,7.0,7.25,5.75,4.25,,,,,,3.0,N1,Ha Tinh
HT1207414,,7.0,7.0,,,,4.25,6.25,6.5,,,3.0,N1,Ha Tinh
HT1204812,,7.2,7.0,,,,6.5,7.25,8.5,,,7.6,N1,Ha Tinh
HT1208049,,6.0,7.0,,,,4.75,7.75,9.5,,,2.0,N1,Ha Tinh
HT1205834,,7.6,7.0,5.75,4.75,5.0,,,,,,5.0,N1,Ha Tinh
HT1208195,,5.4,7.0,,,,8.0,8.75,9.0,,,3.2,N1,Ha Tinh
HT1207418,,5.8,7.0,,,,3.75,6.25,8.75,,,4.0,N1,Ha Tinh
HT1204363,,5.2,7.0,,,,7.75,,,,,,,Ha Tinh
HT1206648,,6.8,7.0,4.0,5.75,5.0,,,,,,2.6,N1,Ha Tinh
HT1200280,,6.6,7.0,,,,3.25,6.5,6.75,,,2.4,N1,Ha Tinh
HT1200279,,6.4,7.0,5.25,5.25,4.5,,,,,,4.2,N1,Ha Tinh
HT1202497,,5.6,7.0,,,,2.25,6.0,6.25,,,2.0,N1,Ha Tinh
HT1201049,,5.6,7.0,,,,3.25,6.75,8.25,,,3.6,N1,Ha Tinh
HT1201026,,4.6,7.0,3.5,4.0,4.25,,,,,,5.0,N1,Ha Tinh
HT1203810,,8.6,7.0,7.75,7.0,4.25,,,,,,5.2,N1,Ha Tinh
HT1204846,,5.8,7.0,,,,4.5,6.25,8.0,,,3.4,N1,Ha Tinh
HT1201025,,7.0,7.0,,,,5.0,6.5,7.25,,,4.0,N1,Ha Tinh
HT1200146,,3.2,7.0,,,,7.75,8.25,7.75,,,3.8,N1,Ha Tinh
HT1206397,,5.6,7.0,,,,6.25,8.25,9.25,,,5.0,N1,Ha Tinh
HT1203762,,9.2,7.0,8.5,8.5,4.0,,,,,,5.6,N1,Ha Tinh
HT1201630,,6.4,7.0,5.75,5.75,5.0,,,,,,4.2,N1,Ha Tinh
HT1201631,,3.6,7.0,,,,4.0,6.75,8.0,,,3.0,N1,Ha Tinh
HT1201615,,7.2,7.0,,,,4.25,6.25,7.0,,,5.6,N1,Ha Tinh
HT1204839,,4.0,7.0,,,,3.25,7.25,6.5,,,3.4,N1,Ha Tinh
HT1202948,,6.6,7.0,,,,3.75,7.75,7.25,,,5.8,N1,Ha Tinh
HT1206394,,7.2,7.0,3.0,6.5,7.0,,,,,,4.4,N1,Ha Tinh
HT1203728,,7.2,7.0,8.0,5.75,5.75,,,,,,6.2,N1,Ha Tinh
HT1200704,,5.0,7.0,,,,4.5,6.5,8.0,,,2.0,N1,Ha Tinh
HT1201494,,5.6,7.0,,,,5.75,6.0,8.25,,,4.0,N1,Ha Tinh
HT1202981,,7.2,7.0,5.5,6.25,3.0,,,,,,4.0,N1,Ha Tinh
HT1207396,,4.0,7.0,,,,3.0,7.0,8.0,,,2.8,N1,Ha Tinh
HT1206387,,6.6,7.0,,,,6.5,7.25,8.5,,,3.2,N1,Ha Tinh
HT1200038,,7.0,7.0,,,,6.25,8.5,9.0,,,5.2,N1,Ha Tinh
HT1201613,,5.6,7.0,,,,4.5,7.25,8.5,,,5.2,N1,Ha Tinh
HT1206656,,5.0,7.0,,,,5.0,7.5,8.5,,,4.0,N1,Ha Tinh
HT1206702,,7.4,7.0,6.5,6.5,3.25,,,,,,2.4,N1,Ha Tinh
HT1202971,,7.8,7.0,7.0,7.25,4.5,,,,,,4.8,N1,Ha Tinh
HT1204526,,5.2,7.0,,,,8.5,7.5,9.0,,,7.4,N1,Ha Tinh
HT1200315,,6.4,6.92,,,,8.75,6.5,7.5,,,4.0,N1,Ha Tinh
HT1207787,,4.6,6.92,,,,6.75,7.0,6.25,,,4.6,N1,Ha Tinh
HT1200533,,6.4,6.92,,,,4.75,6.5,7.0,,,7.8,N1,Ha Tinh
HT1200284,,6.2,6.83,5.75,6.25,4.5,,,,,,2.8,N1,Ha Tinh
HT1205182,,6.2,6.75,,,,4.0,4.75,7.5,,,3.6,N1,Ha Tinh
HT1202538,,6.8,6.75,,,,7.75,6.5,9.75,,,3.2,N1,Ha Tinh
HT1202993,,6.8,6.75,,,,2.75,5.25,6.25,,,7.0,N1,Ha Tinh
HT1200510,,7.6,6.75,7.75,6.75,5.0,,,,,,3.4,N1,Ha Tinh
HT1205404,,7.0,6.75,3.5,4.25,5.0,,,,,,5.4,N1,Ha Tinh
HT1204543,,6.4,6.75,,,,5.25,6.75,7.75,,,4.6,N1,Ha Tinh
HT1208072,,4.6,6.75,,,,4.5,6.0,6.75,,,3.2,N1,Ha Tinh
HT1208321,,2.4,6.75,,,,3.25,7.25,7.0,,,2.8,N1,Ha Tinh
HT1203251,,4.8,6.75,,,,3.0,5.75,6.25,,,3.0,N1,Ha Tinh
HT1204453,,5.4,6.75,,,,5.5,7.0,7.25,,,4.6,N1,Ha Tinh
