Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1202605,,5.4,6.0,3.5,4.0,4.0,,,,,,2.6,N1,Ha Tinh
HT1202606,,8.0,4.75,7.0,7.5,3.75,,,,,,3.0,N1,Ha Tinh
HT1202607,,5.4,7.25,,,,6.25,7.75,8.0,,,3.6,N1,Ha Tinh
HT1202608,,4.0,4.75,,,,3.5,7.25,7.0,,,2.8,N1,Ha Tinh
HT1202609,,3.6,2.5,,,,1.75,3.75,,,,,,Ha Tinh
HT1202610,,6.8,4.75,,,,7.5,8.0,8.75,,,4.2,N1,Ha Tinh
HT1202611,,6.2,4.0,,,,4.75,5.75,,,,,,Ha Tinh
HT1202612,,4.0,4.5,,,,5.25,6.25,8.25,,,2.8,N1,Ha Tinh
HT1202613,,6.0,6.75,4.0,1.75,2.75,,,,,,3.8,N1,Ha Tinh
HT1202614,,4.0,6.25,,,,4.25,5.5,7.25,,,2.6,N1,Ha Tinh
HT1202615,,5.8,6.75,,,,2.0,5.5,6.75,,,2.8,N1,Ha Tinh
HT1202616,,4.8,5.75,,,,4.25,7.0,8.25,,,1.6,N1,Ha Tinh
HT1202617,,6.6,5.25,,,,6.75,5.0,8.5,,,2.2,N1,Ha Tinh
HT1202618,,2.0,5.5,,,,3.75,4.5,5.25,,,2.8,N1,Ha Tinh
HT1202619,,4.4,3.75,,,,3.25,5.75,6.0,,,1.8,N1,Ha Tinh
HT1202620,,6.2,6.75,3.75,4.5,5.5,,,,,,3.2,N1,Ha Tinh
HT1202622,,6.6,4.0,,,,5.25,6.25,7.75,,,2.6,N1,Ha Tinh
HT1202623,,6.0,6.0,4.5,5.0,4.75,,,,,,3.6,N1,Ha Tinh
HT1202624,,7.6,7.75,,,,4.75,6.25,6.75,,,5.2,N1,Ha Tinh
HT1202625,,9.0,5.5,9.0,4.25,4.0,,,,,,9.2,N1,Ha Tinh
HT1202626,,6.2,5.25,,,,4.25,6.25,7.0,,,2.4,N1,Ha Tinh
HT1202627,,7.2,6.75,8.0,4.5,5.5,,,,,,8.6,N1,Ha Tinh
HT1202628,,3.6,6.0,,,,3.0,6.75,,,,,,Ha Tinh
HT1202629,,7.0,5.0,,,,4.75,6.75,7.75,,,3.4,N1,Ha Tinh
HT1202630,,8.0,6.25,7.75,5.75,5.5,,,,,,6.4,N1,Ha Tinh
HT1202631,,7.4,8.75,,,,4.5,5.25,7.25,,,6.0,N1,Ha Tinh
HT1202632,,8.2,5.75,7.5,6.5,4.75,,,,,,5.2,N1,Ha Tinh
HT1202633,,3.8,6.0,,,,5.5,7.0,7.0,,,2.8,N1,Ha Tinh
HT1202634,,4.2,5.75,,,,4.75,6.75,7.0,,,2.8,N1,Ha Tinh
HT1202635,,5.2,6.0,,,,3.75,4.75,7.75,,,3.0,N1,Ha Tinh
HT1202636,,8.8,6.5,8.0,8.0,5.75,,,,,,4.8,N1,Ha Tinh
HT1202637,,8.2,7.0,6.75,7.25,3.25,,,,,,2.6,N1,Ha Tinh
HT1202638,,6.6,6.0,5.5,6.75,4.5,,,,,,5.2,N1,Ha Tinh
HT1202639,,3.6,5.0,,,,3.25,5.25,,,,,,Ha Tinh
HT1202640,,4.0,6.5,,,,4.25,,,,,,,Ha Tinh
HT1202641,,6.2,6.0,6.25,6.75,3.5,,,,,,2.8,N1,Ha Tinh
HT1202642,,7.2,6.25,7.75,6.75,4.5,,,,,,3.2,N1,Ha Tinh
HT1202643,,6.8,,6.5,6.25,,,,,,,,,Ha Tinh
HT1202644,,5.4,5.0,,,,4.5,6.75,6.75,,,2.8,N1,Ha Tinh
HT1202645,,4.8,6.5,,,,5.25,7.25,9.0,,,2.8,N1,Ha Tinh
HT1202646,,3.0,6.0,,,,7.0,7.0,9.25,,,3.0,N1,Ha Tinh
HT1202647,,6.0,6.25,,,,2.25,5.75,8.0,,,7.0,N1,Ha Tinh
HT1202648,,7.2,5.75,4.0,6.25,6.0,,,,,,3.2,N1,Ha Tinh
HT1202649,,3.6,8.25,,,,9.25,9.25,8.0,,,4.4,N1,Ha Tinh
HT1202650,,7.6,7.0,,,,4.5,6.5,7.5,,,7.8,N1,Ha Tinh
HT1202651,,2.6,5.75,,,,5.75,6.75,7.75,,,4.0,N1,Ha Tinh
HT1202652,,6.0,4.75,5.25,3.25,3.25,,,,,,3.4,N1,Ha Tinh
HT1202653,,5.6,6.25,,,,5.75,6.5,9.25,,,3.6,N1,Ha Tinh
HT1202654,,5.2,6.75,,,,4.25,5.75,6.75,,,2.2,N1,Ha Tinh
HT1202655,,3.8,6.5,,,,4.75,6.25,7.5,,,3.6,N1,Ha Tinh
HT1202656,,8.2,7.0,,,,6.25,7.0,7.5,,,7.8,N1,Ha Tinh
HT1202657,,5.8,5.0,,,,3.75,6.0,7.25,,,2.2,N1,Ha Tinh
HT1202658,,5.4,4.75,,,,4.75,6.0,8.25,,,2.8,N1,Ha Tinh
HT1202659,,7.2,6.75,,,,7.0,,,,,,,Ha Tinh
HT1202660,,7.4,7.75,5.0,6.75,5.25,,,,,,6.0,N1,Ha Tinh
HT1202661,,8.2,6.5,7.25,6.5,5.0,,,,,,3.2,N1,Ha Tinh
HT1202662,,4.2,4.25,,,,3.25,5.0,6.5,,,1.6,N1,Ha Tinh
HT1202663,,8.4,5.25,8.25,8.0,3.5,4.25,7.25,7.5,,,5.0,N1,Ha Tinh
HT1202664,,3.0,5.5,,,,3.75,5.25,6.0,,,2.6,N1,Ha Tinh
HT1202665,,6.4,6.0,3.25,4.5,4.5,1.25,4.75,5.25,,,2.8,N1,Ha Tinh
HT1202666,,4.6,5.75,,,,4.5,6.25,8.0,,,2.8,N1,Ha Tinh
HT1202667,,7.6,6.25,7.0,4.75,3.5,,,,,,7.8,N1,Ha Tinh
HT1202668,,6.8,6.75,,,,4.5,6.0,6.5,,,3.8,N1,Ha Tinh
HT1202669,,7.6,7.75,,,,6.25,7.0,9.0,,,6.0,N1,Ha Tinh
HT1202670,,4.0,6.0,,,,3.75,6.0,6.0,,,2.4,N1,Ha Tinh
HT1202671,,5.8,7.0,,,,4.25,5.5,7.5,,,4.4,N1,Ha Tinh
HT1202672,,3.6,7.0,,,,4.0,5.0,6.0,,,3.2,N1,Ha Tinh
HT1202673,,6.0,4.0,,,,4.25,7.0,8.25,,,3.4,N1,Ha Tinh
HT1202674,,3.8,6.25,,,,2.75,5.25,7.75,,,4.2,N1,Ha Tinh
HT1202675,,4.8,5.0,4.75,5.25,4.0,,,,,,3.8,N1,Ha Tinh
HT1202676,,8.2,6.75,7.5,7.0,5.25,,,,,,5.8,N1,Ha Tinh
HT1202677,,6.8,5.5,3.25,5.0,5.75,,,,,,3.8,N1,Ha Tinh
HT1202678,,3.2,7.0,,,,5.75,5.5,7.75,,,2.2,N1,Ha Tinh
HT1202679,,9.2,5.5,4.25,7.5,9.75,,,,,,5.8,N1,Ha Tinh
HT1202680,,5.4,6.25,5.75,3.25,4.25,,,,,,2.4,N1,Ha Tinh
HT1202681,,5.2,6.75,,,,4.25,6.25,8.0,,,3.6,N1,Ha Tinh
HT1202682,,5.2,6.25,,,,7.25,7.25,8.0,,,4.2,N1,Ha Tinh
HT1202683,,7.0,8.0,,,,5.0,7.75,7.5,,,9.4,N1,Ha Tinh
HT1202684,,8.0,6.0,8.0,7.25,4.75,,,,,,2.8,N1,Ha Tinh
HT1202685,,6.0,6.0,,,,4.5,6.5,8.0,,,1.6,N1,Ha Tinh
HT1202686,,6.0,5.5,,,,5.75,6.25,8.0,,,4.8,N1,Ha Tinh
HT1202687,,4.8,7.25,,,,3.75,6.5,7.25,,,2.4,N1,Ha Tinh
HT1202688,,5.8,7.5,,,,3.0,6.0,8.75,,,3.2,N1,Ha Tinh
HT1202689,,5.8,7.25,,,,3.75,8.0,7.0,,,4.0,N1,Ha Tinh
HT1202690,,7.2,7.5,,,,5.5,7.5,7.5,,,2.4,N1,Ha Tinh
HT1202691,,8.8,6.75,8.5,7.75,5.75,,,,,,7.8,N1,Ha Tinh
HT1202692,,7.6,6.5,6.5,7.5,2.5,,,,,,5.8,N1,Ha Tinh
HT1202693,,3.0,3.25,,,,4.75,4.5,8.25,,,2.6,N1,Ha Tinh
HT1202694,,5.8,6.75,,,,4.5,4.25,7.75,,,3.0,N1,Ha Tinh
HT1202695,,7.6,,,7.0,7.25,,,,,,,,Ha Tinh
HT1202696,,2.8,4.5,,,,4.0,6.25,,,,,,Ha Tinh
HT1202697,,5.6,6.25,,,,4.0,4.5,9.0,,,4.0,N1,Ha Tinh
HT1202698,,5.8,6.0,,,,5.5,7.0,8.5,,,4.2,N1,Ha Tinh
HT1202699,,4.2,5.75,,,,4.75,5.25,5.25,,,3.6,N1,Ha Tinh
HT1202700,,5.4,6.5,,,,5.25,6.75,7.75,,,2.8,N1,Ha Tinh
HT1202701,,3.4,5.5,,,,4.0,5.0,6.5,,,2.2,N1,Ha Tinh
HT1202702,,6.2,6.5,,,,4.5,6.25,8.0,,,3.2,N1,Ha Tinh
HT1202703,,4.6,4.5,,,,4.75,5.0,5.5,,,3.8,N1,Ha Tinh
HT1202704,,6.4,6.75,,,,3.0,7.75,8.5,,,2.6,N1,Ha Tinh
HT1202705,,5.0,6.5,,,,2.25,5.25,6.5,,,3.0,N1,Ha Tinh
HT1202706,,7.6,6.5,4.25,5.75,5.5,,,,,,2.8,N1,Ha Tinh
HT1202707,,7.8,5.5,,,,3.75,5.25,8.5,,,4.6,N1,Ha Tinh
HT1202708,,4.2,3.25,,,,3.5,6.75,,,,,,Ha Tinh
HT1202709,,5.2,7.5,,,,3.0,5.75,6.75,,,3.4,N1,Ha Tinh
HT1202710,,6.0,5.5,5.75,3.75,4.25,,,,,,4.0,N1,Ha Tinh
HT1202711,,4.8,5.25,,,,4.75,7.5,8.75,,,3.4,N1,Ha Tinh
HT1202712,,5.0,6.25,,,,4.75,5.5,8.25,,,3.2,N1,Ha Tinh
HT1202713,,5.8,6.75,,,,8.0,7.25,5.5,,,3.6,N1,Ha Tinh
HT1202714,,7.2,7.0,,,,,,,,,5.4,N1,Ha Tinh
HT1202715,,6.4,7.5,,,,5.25,6.25,8.0,,,4.0,N1,Ha Tinh
HT1202716,,7.6,6.25,5.5,5.0,3.75,,,,,,2.0,N1,Ha Tinh
HT1202717,,7.4,8.0,,,,7.5,7.0,8.5,,,6.2,N1,Ha Tinh
HT1202718,,7.2,6.25,6.0,5.25,5.0,,,,,,3.4,N1,Ha Tinh
HT1202719,,8.0,6.0,8.5,8.0,3.5,,,,,,3.8,N1,Ha Tinh
HT1202720,,3.6,5.0,,,,4.25,7.25,6.75,,,2.8,N1,Ha Tinh
HT1202721,,7.0,3.75,5.25,5.5,4.0,,,,,,4.8,N1,Ha Tinh
HT1202722,,7.2,6.25,,,,6.0,7.75,8.5,,,4.0,N1,Ha Tinh
HT1202723,,5.6,6.5,,,,5.0,6.5,7.25,,,3.6,N1,Ha Tinh
HT1202724,,7.4,6.0,,,,4.5,5.75,7.0,,,4.0,N1,Ha Tinh
HT1202725,,1.6,5.25,,,,4.25,5.5,7.25,,,2.0,N1,Ha Tinh
HT1202726,,4.2,3.75,,,,5.0,5.0,6.0,,,2.0,N1,Ha Tinh
HT1202727,,5.6,5.0,,,,3.75,6.25,7.75,,,3.6,N1,Ha Tinh
HT1202728,,6.2,6.5,,,,4.25,7.25,9.25,,,4.0,N1,Ha Tinh
HT1202729,,6.2,6.25,,,,4.0,5.5,8.25,,,2.2,N1,Ha Tinh
HT1202730,,4.8,6.25,,,,4.5,5.75,6.5,,,3.6,N1,Ha Tinh
HT1202731,,6.8,6.25,6.25,5.5,5.0,,,,,,2.6,N1,Ha Tinh
HT1202732,,4.6,4.75,,,,2.75,6.5,8.5,,,6.2,N1,Ha Tinh
HT1202733,,3.8,7.25,,,,5.25,6.75,6.75,,,3.4,N1,Ha Tinh
HT1202734,,4.4,6.5,,,,5.0,6.75,7.5,,,3.8,N1,Ha Tinh
HT1202735,,5.6,5.5,,,,3.25,6.5,6.25,,,1.8,N1,Ha Tinh
HT1202736,,3.0,5.5,,,,5.5,7.25,6.5,,,4.0,N1,Ha Tinh
HT1202737,,6.8,6.5,6.25,6.5,5.25,,,,,,5.6,N1,Ha Tinh
HT1202738,,4.8,4.25,,,,4.5,5.0,7.25,,,2.2,N1,Ha Tinh
HT1202739,,6.2,7.5,,,,9.25,8.5,8.5,,,2.6,N1,Ha Tinh
HT1202740,,5.0,6.0,,,,2.0,6.0,,,,,,Ha Tinh
HT1202741,,5.2,6.25,,,,5.5,6.5,9.0,,,4.2,N1,Ha Tinh
HT1202742,,6.6,8.0,,,,4.0,6.0,7.75,,,8.8,N1,Ha Tinh
HT1202743,,6.6,7.0,2.5,4.75,2.5,,,,,,3.2,N1,Ha Tinh
HT1202744,,5.0,8.0,,,,4.0,6.75,7.25,,,2.8,N1,Ha Tinh
HT1202745,,7.4,6.25,5.75,8.25,7.75,,,,,,2.8,N1,Ha Tinh
HT1202746,,4.4,5.25,,,,3.0,5.0,6.75,,,2.4,N1,Ha Tinh
HT1202747,,8.0,6.75,6.25,6.5,4.75,,,,,,4.0,N1,Ha Tinh
HT1202748,,3.6,4.75,,,,2.75,5.0,5.75,,,2.4,N1,Ha Tinh
HT1202749,,5.0,5.0,,,,4.0,5.5,7.0,,,1.8,N1,Ha Tinh
HT1202750,,5.4,8.25,,,,8.25,9.0,9.25,,,3.0,N1,Ha Tinh
HT1202751,,3.8,2.75,,,,4.0,6.5,6.75,,,2.8,N1,Ha Tinh
HT1202752,,5.4,4.25,,,,3.25,4.5,6.0,,,3.0,N1,Ha Tinh
HT1202753,,7.0,7.0,6.5,6.75,6.25,,,,,,3.2,N1,Ha Tinh
HT1202754,,7.0,5.75,,,,6.5,6.25,,,,,,Ha Tinh
HT1202755,,2.2,4.75,,,,3.0,7.25,,,,,,Ha Tinh
HT1202756,,6.8,6.5,4.5,4.5,3.75,,,,,,2.8,N1,Ha Tinh
HT1202757,,8.0,7.0,7.25,3.75,3.5,,,,,,5.2,N1,Ha Tinh
HT1202758,,8.2,5.5,5.25,7.25,8.25,,,,,,4.8,N1,Ha Tinh
HT1202759,,2.6,3.5,,,,2.0,4.5,,,,,,Ha Tinh
HT1202760,,8.4,7.0,7.5,7.5,5.0,,,,,,6.8,N1,Ha Tinh
HT1202761,,4.0,7.0,,,,3.5,5.75,8.25,,,3.6,N1,Ha Tinh
HT1202762,,6.8,7.5,,,,4.75,7.25,6.5,,,4.4,N1,Ha Tinh
HT1202763,,7.4,6.75,7.5,4.75,5.0,,,,,,3.2,N1,Ha Tinh
HT1202764,,6.0,8.0,,,,3.0,4.5,5.5,,,2.2,N1,Ha Tinh
HT1202765,,5.4,7.0,,,,4.5,7.0,7.0,,,3.2,N1,Ha Tinh
HT1202766,,3.6,6.0,,,,4.0,7.5,,,,,,Ha Tinh
HT1202767,,4.8,4.5,,,,2.0,5.25,7.75,,,2.4,N1,Ha Tinh
HT1202768,,4.2,3.25,,,,2.25,5.0,5.5,,,3.4,N1,Ha Tinh
HT1202769,,4.0,4.25,,,,4.25,5.5,,,,,,Ha Tinh
HT1202770,,6.2,6.25,,,,2.75,6.5,7.75,,,2.4,N1,Ha Tinh
HT1202771,,8.2,4.75,8.75,9.0,2.5,,,,,,5.2,N1,Ha Tinh
HT1202772,,9.2,4.75,8.75,8.0,3.5,,,,,,5.0,N1,Ha Tinh
HT1202773,,5.0,6.75,,,,3.75,6.25,8.25,,,3.6,N1,Ha Tinh
HT1202774,,3.6,4.25,,,,3.25,4.25,,,,,,Ha Tinh
HT1202775,,6.2,5.25,,,,3.25,5.5,6.0,,,2.6,N1,Ha Tinh
HT1202776,,5.6,7.0,,,,6.0,8.0,9.25,,,5.0,N1,Ha Tinh
HT1202777,,6.2,5.75,,,,4.75,6.0,8.5,,,2.4,N1,Ha Tinh
HT1202778,,3.6,5.75,,,,2.75,4.25,5.75,,,2.8,N1,Ha Tinh
HT1202779,,4.6,5.5,,,,2.0,5.0,6.25,,,2.6,N1,Ha Tinh
HT1202780,,4.4,5.75,,,,4.5,5.25,7.25,,,2.6,N1,Ha Tinh
HT1202781,,3.8,5.5,,,,3.5,5.25,,,,,,Ha Tinh
HT1202782,,6.0,6.75,,,,5.0,5.75,6.5,,,3.6,N1,Ha Tinh
HT1202783,,6.0,6.75,,,,5.75,6.75,6.0,,,2.4,N1,Ha Tinh
HT1202784,,5.4,6.0,4.75,5.75,4.5,,,,,,4.8,N1,Ha Tinh
HT1202785,,7.4,3.25,2.75,7.25,6.25,,,,,,2.6,N1,Ha Tinh
HT1202786,,7.6,7.5,8.0,7.25,4.25,,,,,,6.0,N1,Ha Tinh
HT1202787,,6.8,7.75,6.75,6.25,4.75,,,,,,4.4,N1,Ha Tinh
HT1202788,,6.8,7.0,3.5,6.75,6.25,,,,,,2.6,N1,Ha Tinh
HT1202789,,4.8,5.0,,,,4.0,5.5,5.25,,,3.0,N1,Ha Tinh
HT1202790,,5.0,4.25,,,,3.5,5.0,7.5,,,3.6,N1,Ha Tinh
HT1202791,,4.8,6.5,,,,4.0,6.75,6.75,,,4.0,N1,Ha Tinh
HT1202792,,6.2,6.0,,,,6.0,6.75,7.25,,,2.8,N1,Ha Tinh
HT1202793,,6.2,5.75,,,,2.75,6.0,5.5,,,3.4,N1,Ha Tinh
HT1202794,,7.8,8.0,,,,4.5,6.25,7.75,,,5.4,N1,Ha Tinh
HT1202795,,3.6,7.75,,,,8.75,9.25,8.0,,,4.8,N1,Ha Tinh
HT1202796,,4.2,3.5,,,,2.5,5.0,9.0,,,2.8,N1,Ha Tinh
HT1202797,,7.2,5.75,6.25,4.0,3.75,,,,,,3.6,N1,Ha Tinh
HT1202798,,7.4,6.0,7.25,6.5,3.5,,,,,,5.8,N1,Ha Tinh
HT1202799,,7.8,6.0,6.0,5.75,3.5,,,,,,3.4,N1,Ha Tinh
HT1202800,,4.4,6.5,,,,4.75,6.5,7.5,,,3.8,N1,Ha Tinh
HT1202801,,4.0,5.5,,,,4.25,7.0,8.5,,,3.8,N1,Ha Tinh
HT1202802,,7.2,6.0,5.5,5.25,4.75,,,,,,4.0,N1,Ha Tinh
HT1202803,,7.0,6.5,,,,6.75,7.75,7.75,,,5.6,N1,Ha Tinh
HT1202804,,3.0,6.0,,,,4.75,7.25,8.25,,,1.8,N1,Ha Tinh
HT1202805,,6.2,4.5,,,,5.5,6.5,,,,,,Ha Tinh
HT1202806,,8.2,5.75,6.5,5.5,4.0,,,,,,4.4,N1,Ha Tinh
HT1202807,,6.8,7.0,5.75,4.5,4.5,,,,,,4.6,N1,Ha Tinh
HT1202808,,6.8,6.0,,,,5.5,7.75,7.75,,,4.2,N1,Ha Tinh
HT1202809,,6.6,5.25,,,,5.75,5.75,7.25,,,2.8,N1,Ha Tinh
HT1202810,,5.2,6.0,,,,4.25,4.75,7.25,,,3.6,N1,Ha Tinh
HT1202811,,2.8,,2.0,2.5,,,,,,,,,Ha Tinh
HT1202812,,7.6,6.25,,,,5.0,5.5,5.25,,,7.6,N1,Ha Tinh
HT1202813,,3.8,5.5,,,,3.5,3.75,6.75,,,2.2,N1,Ha Tinh
HT1202814,,3.4,3.0,,,,3.0,5.25,,,,,,Ha Tinh
HT1202815,,5.6,6.5,,,,4.75,7.0,8.0,,,3.2,N1,Ha Tinh
HT1202816,,7.4,5.5,7.5,6.5,5.25,,,,,,4.4,N1,Ha Tinh
HT1202817,,6.2,6.25,,,,5.5,7.25,7.25,,,4.6,N1,Ha Tinh
HT1202818,,7.4,4.75,8.25,7.75,7.0,,,,,,3.4,N1,Ha Tinh
HT1202819,,5.8,5.5,,,,6.75,7.75,9.25,,,4.2,N1,Ha Tinh
HT1202820,,6.6,5.25,5.75,6.75,4.75,,,,,,2.0,N1,Ha Tinh
HT1202821,,6.0,7.5,,,,5.0,5.25,7.25,,,4.6,N1,Ha Tinh
HT1202822,,4.4,1.75,,,,3.0,5.75,,,,,,Ha Tinh
HT1202823,,4.8,3.25,,,,4.0,5.5,8.25,,,3.2,N1,Ha Tinh
HT1202824,,5.2,6.75,,,,3.25,4.75,8.0,,,2.4,N1,Ha Tinh
HT1202825,,2.4,3.75,,,,4.25,4.25,,,,,,Ha Tinh
HT1202826,,8.2,6.0,7.5,7.75,4.0,,,,,,6.4,N1,Ha Tinh
HT1202827,,4.4,6.75,,,,3.75,5.0,7.25,,,3.2,N1,Ha Tinh
HT1202828,,2.2,5.0,,,,2.75,5.25,,,,,,Ha Tinh
HT1202829,,4.4,5.75,,,,3.75,6.5,8.25,,,3.8,N1,Ha Tinh
HT1202830,,6.0,6.25,,,,4.0,5.5,8.75,,,3.8,N1,Ha Tinh
HT1202831,,8.0,5.5,7.5,8.0,4.25,,,,,,2.2,N1,Ha Tinh
HT1202832,,6.6,7.0,,,,4.0,7.75,8.25,,,2.4,N1,Ha Tinh
HT1202833,,4.2,4.75,,,,3.25,5.75,7.75,,,2.0,N1,Ha Tinh
HT1202834,,5.2,4.0,,,,3.25,4.25,4.75,,,2.4,N1,Ha Tinh
HT1202835,,5.0,5.75,,,,5.75,7.0,9.75,,,3.4,N1,Ha Tinh
HT1202836,,7.8,5.25,4.5,4.0,6.0,,,,,,2.0,N1,Ha Tinh
HT1202837,,4.8,5.75,,,,4.5,5.5,7.75,,,2.8,N1,Ha Tinh
HT1202838,,8.0,5.5,8.5,8.5,4.5,,,,,,4.8,N1,Ha Tinh
HT1202839,,7.2,7.5,7.75,7.0,5.0,,,,,,3.6,N1,Ha Tinh
HT1202840,,3.8,4.0,,,,3.0,4.25,6.5,,,2.6,N1,Ha Tinh
HT1202841,,8.4,5.5,6.0,7.25,4.5,,,,,,4.0,N1,Ha Tinh
HT1202842,,5.2,6.25,6.0,4.75,5.5,,,,,,3.4,N1,Ha Tinh
HT1202843,,6.4,7.0,,,,4.25,6.5,7.75,,,3.6,N1,Ha Tinh
HT1202844,,6.0,7.5,,,,5.5,6.5,7.75,,,3.4,N1,Ha Tinh
HT1202845,,7.8,4.0,8.0,7.0,5.5,,,,,,3.4,N1,Ha Tinh
HT1202846,,3.8,5.5,,,,5.0,6.0,8.0,,,3.4,N1,Ha Tinh
HT1202847,,8.2,4.5,8.0,7.0,4.0,,,,,,2.8,N1,Ha Tinh
HT1202848,,6.4,4.5,6.5,4.25,4.25,2.5,5.5,7.5,,,4.8,N1,Ha Tinh
HT1202849,,7.0,5.5,6.25,6.25,5.0,,,,,,2.8,N1,Ha Tinh
HT1202850,,4.8,6.25,,,,9.0,7.5,9.5,,,2.4,N1,Ha Tinh
HT1202851,,4.0,6.5,,,,2.5,5.5,5.25,,,1.6,N1,Ha Tinh
HT1202852,,7.4,,,6.0,5.25,,,,,,,,Ha Tinh
HT1202853,,4.8,5.75,,,,5.0,8.0,8.25,,,5.6,N1,Ha Tinh
HT1202854,,5.6,6.75,,,,7.25,7.5,8.75,,,4.0,N1,Ha Tinh
HT1202855,,2.2,2.5,,,,3.5,5.5,8.0,,,2.6,N1,Ha Tinh
HT1202856,,4.6,5.0,,,,3.25,6.0,7.5,,,3.4,N1,Ha Tinh
HT1202857,,8.2,5.5,7.0,6.75,3.5,,,,,,6.2,N1,Ha Tinh
HT1202858,,6.8,5.5,,,,5.25,7.25,9.25,,,3.2,N1,Ha Tinh
HT1202859,,6.2,6.0,,,,6.0,6.5,8.0,,,2.6,N1,Ha Tinh
HT1202860,,5.0,3.5,,,,1.75,5.0,,,,,,Ha Tinh
HT1202861,,5.4,5.75,,,,4.75,6.25,7.5,,,3.2,N1,Ha Tinh
HT1202862,,6.4,6.75,,,,4.0,6.0,8.75,,,2.4,N1,Ha Tinh
HT1202863,,6.8,4.0,6.25,4.75,2.5,,,,,,4.2,N1,Ha Tinh
HT1202864,,5.0,5.0,,,,2.75,7.0,8.0,,,4.2,N1,Ha Tinh
HT1202865,,8.4,7.75,7.25,6.75,5.25,,,,,,4.6,N1,Ha Tinh
HT1202866,,8.6,6.0,6.75,6.5,5.0,,,,,,4.2,N1,Ha Tinh
HT1202867,,5.6,5.75,,,,3.25,4.75,7.25,,,3.0,N1,Ha Tinh
HT1202868,,3.2,5.0,,,,2.75,6.25,,,,,,Ha Tinh
HT1202869,,5.6,4.5,,,,4.0,4.5,7.75,,,3.0,N1,Ha Tinh
HT1202870,,4.6,7.25,,,,3.5,6.0,8.5,,,3.8,N1,Ha Tinh
HT1202871,,5.0,6.25,6.0,5.75,6.5,,,,,,2.6,N1,Ha Tinh
HT1202872,,6.8,5.5,4.75,5.5,3.25,,,,,,3.0,N1,Ha Tinh
HT1202873,,7.8,7.5,,,,4.5,5.75,7.75,,,7.6,N1,Ha Tinh
HT1202874,,6.6,7.0,,,,6.25,6.75,8.0,,,2.8,N1,Ha Tinh
HT1202875,,5.0,7.5,,,,3.25,6.0,7.75,,,4.2,N1,Ha Tinh
HT1202876,,7.2,5.75,4.75,6.0,7.25,,,,,,3.0,N1,Ha Tinh
HT1202877,,4.6,4.5,,,,2.0,5.0,3.75,,,2.8,N1,Ha Tinh
HT1202878,,6.8,7.75,,,,6.25,8.25,6.75,,,4.0,N1,Ha Tinh
HT1202879,,6.4,6.75,,,,8.25,7.25,8.5,,,5.8,N1,Ha Tinh
HT1202880,,3.2,6.75,,,,,,,,,3.6,N1,Ha Tinh
HT1202881,,6.4,4.5,5.0,6.25,4.5,,,,,,2.4,N1,Ha Tinh
HT1202882,,4.8,7.0,,,,5.25,6.5,8.25,,,2.6,N1,Ha Tinh
HT1202883,,3.2,5.75,,,,2.5,5.25,5.5,,,2.6,N1,Ha Tinh
HT1202884,,7.2,7.75,,,,7.0,6.5,9.0,,,3.4,N1,Ha Tinh
HT1202885,,8.0,4.75,8.25,4.0,4.75,,,,,,5.6,N1,Ha Tinh
HT1202886,,6.2,7.25,,,,5.0,6.25,8.0,,,6.2,N1,Ha Tinh
HT1202887,,5.4,5.5,,,,4.75,6.0,,,,,,Ha Tinh
HT1202888,,7.8,7.25,7.0,6.5,3.75,,,,,,3.6,N1,Ha Tinh
HT1202889,,4.6,5.75,,,,5.25,7.0,9.25,,,3.0,N1,Ha Tinh
HT1202890,,5.8,6.0,,,,3.5,5.75,8.5,,,2.8,N1,Ha Tinh
HT1202891,,6.8,8.5,,,,8.5,9.25,8.5,,,5.6,N1,Ha Tinh
HT1202892,,5.0,4.75,,,,4.0,5.5,7.25,,,2.8,N1,Ha Tinh
HT1202893,,7.2,5.75,4.75,7.5,3.75,,,,,,3.0,N1,Ha Tinh
HT1202894,,5.8,5.75,,,,6.0,5.75,8.75,,,2.8,N1,Ha Tinh
HT1202895,,4.6,6.5,,,,2.75,5.75,6.25,,,3.4,N1,Ha Tinh
HT1202896,,2.8,3.0,,,,2.0,4.25,4.5,,,4.0,N1,Ha Tinh
HT1202897,,4.6,4.0,,,,2.25,4.75,,,,,,Ha Tinh
HT1202898,,6.8,6.5,6.0,4.5,6.25,,,,,,3.4,N1,Ha Tinh
HT1202899,,4.6,4.0,,,,3.5,5.0,6.5,,,3.4,N1,Ha Tinh
HT1202900,,2.8,5.75,,,,5.75,5.75,7.75,,,3.2,N1,Ha Tinh
HT1202901,,7.0,7.75,,,,7.5,7.0,8.25,,,3.2,N1,Ha Tinh
HT1202902,,6.4,6.25,,,,8.0,8.0,,,,,,Ha Tinh
HT1202903,,9.4,5.0,3.75,8.75,9.25,,,,,,3.6,N1,Ha Tinh
HT1202904,,2.0,3.25,,,,4.25,5.75,5.0,,,3.4,N1,Ha Tinh
HT1202905,,7.0,6.0,,,,5.75,7.5,7.75,,,3.2,N1,Ha Tinh
